outer_fold,source_predictor,indicator_feature,n_test,mean_abs_indicator_shap,mean_abs_value_shap,sum_abs_indicator_shap,sum_abs_value_shap,source_missingness_test,fold_indicator_rank
1,x_lab_albumin_n,missingindicator_x_lab_albumin_n,11688,0.0,0.0,0.0,0.0,0.6672655715263518,20
1,x_lab_bilirubin_total_first,missingindicator_x_lab_bilirubin_total_first,11688,0.00016099251,0.002634968,1.8816804,30.797504,0.6806981519507187,18
1,x_lab_bilirubin_total_last,missingindicator_x_lab_bilirubin_total_last,11688,0.0,0.004057127,0.0,47.4197,0.6806981519507187,20
1,x_lab_bilirubin_total_min,missingindicator_x_lab_bilirubin_total_min,11688,0.0,0.0010056887,0.0,11.75449,0.6806981519507187,20
1,x_lab_bilirubin_total_max,missingindicator_x_lab_bilirubin_total_max,11688,0.0,0.0026447112,0.0,30.911385,0.6806981519507187,20
1,x_lab_bilirubin_total_mean,missingindicator_x_lab_bilirubin_total_mean,11688,0.0,0.008539902,0.0,99.81438,0.6806981519507187,20
1,x_lab_bilirubin_total_n,missingindicator_x_lab_bilirubin_total_n,11688,0.0,0.00073627895,0.0,8.605628,0.6806981519507187,20
1,x_lab_inr_first,missingindicator_x_lab_inr_first,11688,0.0066601755,0.008982614,77.84413,104.988785,0.6605065023956195,3
1,x_lab_inr_last,missingindicator_x_lab_inr_last,11688,0.0025215545,0.0027189504,29.471928,31.77909,0.6605065023956195,6
1,x_lab_inr_min,missingindicator_x_lab_inr_min,11688,0.00066171517,0.0032088482,7.734127,37.505016,0.6605065023956195,11
1,x_lab_inr_max,missingindicator_x_lab_inr_max,11688,0.0,0.017451575,0.0,203.97401,0.6605065023956195,20
1,x_lab_inr_mean,missingindicator_x_lab_inr_mean,11688,0.0,0.0071709696,0.0,83.81429,0.6605065023956195,20
1,x_lab_inr_n,missingindicator_x_lab_inr_n,11688,0.0,0.025650518,0.0,299.80325,0.6605065023956195,20
1,x_lab_anion_gap_first,missingindicator_x_lab_anion_gap_first,11688,0.0011305732,0.002449163,13.21414,28.625818,0.4697125256673511,10
1,x_lab_anion_gap_last,missingindicator_x_lab_anion_gap_last,11688,0.0,0.034128487,0.0,398.89374,0.4697125256673511,20
1,x_lab_anion_gap_min,missingindicator_x_lab_anion_gap_min,11688,0.0,0.007976967,0.0,93.23479,0.4697125256673511,20
1,x_lab_anion_gap_max,missingindicator_x_lab_anion_gap_max,11688,0.0,0.0057624104,0.0,67.35105,0.4697125256673511,20
1,x_lab_anion_gap_mean,missingindicator_x_lab_anion_gap_mean,11688,0.0,0.013647618,0.0,159.51335,0.4697125256673511,20
1,x_lab_anion_gap_n,missingindicator_x_lab_anion_gap_n,11688,0.0,0.005108702,0.0,59.710506,0.4697125256673511,20
1,x_vital_heart_rate_first,missingindicator_x_vital_heart_rate_first,11688,0.0,0.006075741,0.0,71.01326,0.011550308008213552,20
1,x_vital_heart_rate_last,missingindicator_x_vital_heart_rate_last,11688,0.0,0.067530796,0.0,789.2999,0.011550308008213552,20
1,x_vital_heart_rate_min,missingindicator_x_vital_heart_rate_min,11688,0.0,0.01217614,0.0,142.31473,0.011550308008213552,20
1,x_vital_heart_rate_max,missingindicator_x_vital_heart_rate_max,11688,0.0,0.009254094,0.0,108.16185,0.011550308008213552,20
1,x_vital_heart_rate_mean,missingindicator_x_vital_heart_rate_mean,11688,0.0,0.014173293,0.0,165.65744,0.011550308008213552,20
1,x_vital_heart_rate_sd,missingindicator_x_vital_heart_rate_sd,11688,0.0,0.040057182,0.0,468.18835,0.01172142368240931,20
1,x_vital_heart_rate_n,missingindicator_x_vital_heart_rate_n,11688,0.0,0.0072262594,0.0,84.46052,0.011550308008213552,20
1,x_vital_sao2_first,missingindicator_x_vital_sao2_first,11688,0.0005239294,0.008431416,6.1236873,98.54639,0.024982888432580425,13
1,x_vital_sao2_last,missingindicator_x_vital_sao2_last,11688,0.0,0.010750682,0.0,125.65398,0.024982888432580425,20
1,x_vital_sao2_min,missingindicator_x_vital_sao2_min,11688,0.0,0.0042061517,0.0,49.161503,0.024982888432580425,20
1,x_vital_sao2_max,missingindicator_x_vital_sao2_max,11688,0.0,0.0029727216,0.0,34.74517,0.024982888432580425,20
1,x_vital_sao2_mean,missingindicator_x_vital_sao2_mean,11688,0.0,0.06703308,0.0,783.48267,0.024982888432580425,20
1,x_vital_sao2_sd,missingindicator_x_vital_sao2_sd,11688,0.0,0.102991335,0.0,1203.7627,0.026437371663244353,20
1,x_vital_sao2_n,missingindicator_x_vital_sao2_n,11688,0.0,0.0045358273,0.0,53.014748,0.024982888432580425,20
1,x_vital_respiratory_rate_first,missingindicator_x_vital_respiratory_rate_first,11688,0.0,0.0036662582,0.0,42.851227,0.09111909650924024,20
1,x_vital_respiratory_rate_last,missingindicator_x_vital_respiratory_rate_last,11688,0.0,0.034912698,0.0,408.05963,0.09111909650924024,20
1,x_vital_respiratory_rate_min,missingindicator_x_vital_respiratory_rate_min,11688,0.0,0.03895812,0.0,455.34253,0.09111909650924024,20
1,x_vital_respiratory_rate_max,missingindicator_x_vital_respiratory_rate_max,11688,0.0,0.005982285,0.0,69.920944,0.09111909650924024,20
1,x_vital_respiratory_rate_mean,missingindicator_x_vital_respiratory_rate_mean,11688,0.0,0.07601898,0.0,888.5099,0.09111909650924024,20
1,x_vital_respiratory_rate_sd,missingindicator_x_vital_respiratory_rate_sd,11688,0.0,0.047913004,0.0,560.0072,0.09283025325119781,20
1,x_vital_respiratory_rate_n,missingindicator_x_vital_respiratory_rate_n,11688,0.0,0.00824771,0.0,96.39923,0.09111909650924024,20
1,x_vital_noninvasive_systolic_bp_first,missingindicator_x_vital_noninvasive_systolic_bp_first,11688,0.0,0.021907574,0.0,256.05573,0.04945242984257358,20
1,x_vital_noninvasive_systolic_bp_last,missingindicator_x_vital_noninvasive_systolic_bp_last,11688,0.0,0.045935575,0.0,536.895,0.04945242984257358,20
1,x_vital_noninvasive_systolic_bp_min,missingindicator_x_vital_noninvasive_systolic_bp_min,11688,0.0,0.04877632,0.0,570.09766,0.04945242984257358,20
1,x_vital_noninvasive_systolic_bp_max,missingindicator_x_vital_noninvasive_systolic_bp_max,11688,0.0,0.014698676,0.0,171.79813,0.04945242984257358,20
1,x_vital_noninvasive_systolic_bp_mean,missingindicator_x_vital_noninvasive_systolic_bp_mean,11688,0.0,0.008260868,0.0,96.553024,0.04945242984257358,20
1,x_vital_noninvasive_systolic_bp_sd,missingindicator_x_vital_noninvasive_systolic_bp_sd,11688,0.0051761125,0.046224184,60.4984,540.26825,0.05912046543463381,4
1,x_vital_noninvasive_systolic_bp_n,missingindicator_x_vital_noninvasive_systolic_bp_n,11688,0.0,0.008590672,0.0,100.407776,0.04945242984257358,20
1,x_vital_noninvasive_diastolic_bp_first,missingindicator_x_vital_noninvasive_diastolic_bp_first,11688,0.0,0.01988102,0.0,232.36935,0.04945242984257358,20
1,x_vital_noninvasive_diastolic_bp_last,missingindicator_x_vital_noninvasive_diastolic_bp_last,11688,0.0,0.0064705554,0.0,75.62785,0.04945242984257358,20
1,x_vital_noninvasive_diastolic_bp_min,missingindicator_x_vital_noninvasive_diastolic_bp_min,11688,0.0,0.0024450466,0.0,28.577705,0.04945242984257358,20
1,x_vital_noninvasive_diastolic_bp_max,missingindicator_x_vital_noninvasive_diastolic_bp_max,11688,0.0,0.0026251723,0.0,30.683012,0.04945242984257358,20
1,x_vital_noninvasive_diastolic_bp_mean,missingindicator_x_vital_noninvasive_diastolic_bp_mean,11688,0.0,0.016717961,0.0,195.39952,0.04945242984257358,20
1,x_vital_noninvasive_diastolic_bp_sd,missingindicator_x_vital_noninvasive_diastolic_bp_sd,11688,0.007420932,0.008617494,86.735855,100.721275,0.05912046543463381,2
1,x_vital_noninvasive_diastolic_bp_n,missingindicator_x_vital_noninvasive_diastolic_bp_n,11688,0.0,0.004640968,0.0,54.243633,0.04945242984257358,20
1,x_vital_noninvasive_mean_bp_first,missingindicator_x_vital_noninvasive_mean_bp_first,11688,0.0013994318,0.018437974,16.35656,215.50305,0.04919575633127995,9
1,x_vital_noninvasive_mean_bp_last,missingindicator_x_vital_noninvasive_mean_bp_last,11688,0.0,0.01428043,0.0,166.90967,0.04919575633127995,20
1,x_vital_noninvasive_mean_bp_min,missingindicator_x_vital_noninvasive_mean_bp_min,11688,0.0,0.008459796,0.0,98.8781,0.04919575633127995,20
1,x_vital_noninvasive_mean_bp_max,missingindicator_x_vital_noninvasive_mean_bp_max,11688,0.0,0.007544147,0.0,88.17599,0.04919575633127995,20
1,x_vital_noninvasive_mean_bp_mean,missingindicator_x_vital_noninvasive_mean_bp_mean,11688,0.0,0.013458736,0.0,157.30571,0.04919575633127995,20
1,x_vital_noninvasive_mean_bp_sd,missingindicator_x_vital_noninvasive_mean_bp_sd,11688,0.0016527107,0.009809044,19.316883,114.64811,0.059034907597535935,8
1,x_vital_noninvasive_mean_bp_n,missingindicator_x_vital_noninvasive_mean_bp_n,11688,0.0,0.027408477,0.0,320.35028,0.04919575633127995,20
2,x_bmi,missingindicator_x_bmi,11691,0.0,0.067792125,0.0,792.55774,0.033102386451116246,27
2,x_lab_creatinine_first,missingindicator_x_lab_creatinine_first,11691,0.015572487,0.012700925,182.05795,148.48651,0.21931400222393294,1
2,x_lab_creatinine_last,missingindicator_x_lab_creatinine_last,11691,0.0,0.32770368,0.0,3831.1838,0.21931400222393294,27
2,x_lab_creatinine_min,missingindicator_x_lab_creatinine_min,11691,0.0,0.018419044,0.0,215.33704,0.21931400222393294,27
2,x_lab_creatinine_max,missingindicator_x_lab_creatinine_max,11691,0.0,0.04347587,0.0,508.2764,0.21931400222393294,27
2,x_lab_creatinine_mean,missingindicator_x_lab_creatinine_mean,11691,0.0,0.010102124,0.0,118.103935,0.21931400222393294,27
2,x_lab_creatinine_n,missingindicator_x_lab_creatinine_n,11691,0.0,0.0038345496,0.0,44.82972,0.21931400222393294,27
2,x_lab_bun_first,missingindicator_x_lab_bun_first,11691,0.0,0.059572693,0.0,696.46436,0.22128132751689333,27
2,x_lab_bun_last,missingindicator_x_lab_bun_last,11691,0.0,0.0134893125,0.0,157.70355,0.22128132751689333,27
2,x_lab_bun_min,missingindicator_x_lab_bun_min,11691,0.0,0.09703227,0.0,1134.4043,0.22128132751689333,27
2,x_lab_bun_max,missingindicator_x_lab_bun_max,11691,0.0,0.006815443,0.0,79.679344,0.22128132751689333,27
2,x_lab_bun_mean,missingindicator_x_lab_bun_mean,11691,0.0,0.010879922,0.0,127.19717,0.22128132751689333,27
2,x_lab_bun_n,missingindicator_x_lab_bun_n,11691,0.0,0.0,0.0,0.0,0.22128132751689333,27
2,x_lab_bicarbonate_first,missingindicator_x_lab_bicarbonate_first,11691,0.0015407094,0.0020695238,18.012434,24.194803,0.24138225985801043,7
2,x_lab_bicarbonate_last,missingindicator_x_lab_bicarbonate_last,11691,0.0,0.01014329,0.0,118.585205,0.24138225985801043,27
2,x_lab_bicarbonate_min,missingindicator_x_lab_bicarbonate_min,11691,0.0,0.007782659,0.0,90.98707,0.24138225985801043,27
2,x_lab_bicarbonate_max,missingindicator_x_lab_bicarbonate_max,11691,0.0,0.003629029,0.0,42.42698,0.24138225985801043,27
2,x_lab_bicarbonate_mean,missingindicator_x_lab_bicarbonate_mean,11691,0.0,0.005686331,0.0,66.4789,0.24138225985801043,27
2,x_lab_bicarbonate_n,missingindicator_x_lab_bicarbonate_n,11691,0.0,0.00540452,0.0,63.184242,0.24138225985801043,27
2,x_lab_potassium_first,missingindicator_x_lab_potassium_first,11691,0.0,0.0020052742,0.0,23.44366,0.1839021469506458,27
2,x_lab_potassium_last,missingindicator_x_lab_potassium_last,11691,0.00065159705,0.007758194,7.617821,90.70105,0.1839021469506458,17
2,x_lab_potassium_min,missingindicator_x_lab_potassium_min,11691,0.0,0.005568844,0.0,65.105354,0.1839021469506458,27
2,x_lab_potassium_max,missingindicator_x_lab_potassium_max,11691,0.0,0.004499621,0.0,52.605072,0.1839021469506458,27
2,x_lab_potassium_mean,missingindicator_x_lab_potassium_mean,11691,0.0,0.0017861567,0.0,20.881958,0.1839021469506458,27
2,x_lab_potassium_n,missingindicator_x_lab_potassium_n,11691,0.0,0.000111828835,0.0,1.3073909,0.1839021469506458,27
2,x_lab_potassium_delta,missingindicator_x_lab_potassium_delta,11691,0.0,0.033252683,0.0,388.7571,0.634590710803182,27
2,x_lab_sodium_first,missingindicator_x_lab_sodium_first,11691,0.0,0.0037004168,0.0,43.261574,0.2095629116414336,27
2,x_lab_sodium_last,missingindicator_x_lab_sodium_last,11691,0.0,0.0038780912,0.0,45.338764,0.2095629116414336,27
2,x_lab_sodium_min,missingindicator_x_lab_sodium_min,11691,0.0,0.0028125888,0.0,32.881977,0.2095629116414336,27
2,x_lab_sodium_max,missingindicator_x_lab_sodium_max,11691,0.0,0.0053777117,0.0,62.870827,0.2095629116414336,27
2,x_lab_sodium_mean,missingindicator_x_lab_sodium_mean,11691,0.0,0.0035045103,0.0,40.97123,0.2095629116414336,27
2,x_lab_sodium_n,missingindicator_x_lab_sodium_n,11691,0.0,0.0,0.0,0.0,0.2095629116414336,27
2,x_lab_sodium_delta,missingindicator_x_lab_sodium_delta,11691,0.0,0.0048349584,0.0,56.525497,0.6834316995979813,27
2,x_lab_chloride_first,missingindicator_x_lab_chloride_first,11691,0.011780887,0.0015355287,137.73035,17.951866,0.22042596869386707,2
2,x_lab_chloride_last,missingindicator_x_lab_chloride_last,11691,0.0,0.00793202,0.0,92.733246,0.22042596869386707,27
2,x_lab_chloride_min,missingindicator_x_lab_chloride_min,11691,0.0,0.0023857893,0.0,27.892262,0.22042596869386707,27
2,x_lab_chloride_max,missingindicator_x_lab_chloride_max,11691,0.0,0.0008659009,0.0,10.123247,0.22042596869386707,27
2,x_lab_chloride_mean,missingindicator_x_lab_chloride_mean,11691,0.0,0.011652639,0.0,136.231,0.22042596869386707,27
2,x_lab_chloride_n,missingindicator_x_lab_chloride_n,11691,0.0,0.0017393816,0.0,20.33511,0.22042596869386707,27
2,x_lab_glucose_serum_first,missingindicator_x_lab_glucose_serum_first,11691,0.00058423466,0.029729713,6.8302875,347.57007,0.21897185869472244,19
2,x_lab_glucose_serum_last,missingindicator_x_lab_glucose_serum_last,11691,0.0,0.0030784656,0.0,35.99034,0.21897185869472244,27
2,x_lab_glucose_serum_min,missingindicator_x_lab_glucose_serum_min,11691,0.0,0.022629444,0.0,264.56082,0.21897185869472244,27
2,x_lab_glucose_serum_max,missingindicator_x_lab_glucose_serum_max,11691,0.0,0.011124802,0.0,130.06006,0.21897185869472244,27
2,x_lab_glucose_serum_mean,missingindicator_x_lab_glucose_serum_mean,11691,0.0,0.0030396008,0.0,35.535973,0.21897185869472244,27
2,x_lab_glucose_serum_n,missingindicator_x_lab_glucose_serum_n,11691,0.0,0.00039891852,0.0,4.6637564,0.21897185869472244,27
2,x_lab_calcium_first,missingindicator_x_lab_calcium_first,11691,0.0043714056,0.0021866057,51.106102,25.563606,0.2238474039859721,4
2,x_lab_calcium_last,missingindicator_x_lab_calcium_last,11691,0.00026179856,0.020666972,3.060687,241.61757,0.2238474039859721,23
2,x_lab_calcium_min,missingindicator_x_lab_calcium_min,11691,0.00072758924,0.009131945,8.506246,106.761566,0.2238474039859721,15
2,x_lab_calcium_max,missingindicator_x_lab_calcium_max,11691,0.0,0.0024924753,0.0,29.139528,0.2238474039859721,27
2,x_lab_calcium_mean,missingindicator_x_lab_calcium_mean,11691,0.0,0.0045028785,0.0,52.64315,0.2238474039859721,27
2,x_lab_calcium_n,missingindicator_x_lab_calcium_n,11691,0.0,0.009930605,0.0,116.09871,0.2238474039859721,27
2,x_lab_magnesium_first,missingindicator_x_lab_magnesium_first,11691,8.740096e-05,0.02283748,1.0218046,266.99298,0.5054315285262168,26
2,x_lab_magnesium_last,missingindicator_x_lab_magnesium_last,11691,0.00038635696,0.0024044209,4.516899,28.110085,0.5054315285262168,21
2,x_lab_magnesium_min,missingindicator_x_lab_magnesium_min,11691,0.0,0.019329298,0.0,225.97882,0.5054315285262168,27
2,x_lab_magnesium_max,missingindicator_x_lab_magnesium_max,11691,0.0,0.0041720583,0.0,48.77553,0.5054315285262168,27
2,x_lab_magnesium_mean,missingindicator_x_lab_magnesium_mean,11691,0.0,0.009947577,0.0,116.29712,0.5054315285262168,27
2,x_lab_magnesium_n,missingindicator_x_lab_magnesium_n,11691,0.0,0.00060717703,0.0,7.0985065,0.5054315285262168,27
2,x_lab_phosphate_first,missingindicator_x_lab_phosphate_first,11691,0.00021371373,0.0022136155,2.4985273,25.87938,0.6599948678470619,25
2,x_lab_phosphate_last,missingindicator_x_lab_phosphate_last,11691,0.0,0.003111507,0.0,36.37663,0.6599948678470619,27
2,x_lab_phosphate_min,missingindicator_x_lab_phosphate_min,11691,0.001608403,0.0005443213,18.80384,6.363661,0.6599948678470619,6
2,x_lab_phosphate_max,missingindicator_x_lab_phosphate_max,11691,0.0,0.015216128,0.0,177.89175,0.6599948678470619,27
2,x_lab_phosphate_mean,missingindicator_x_lab_phosphate_mean,11691,0.0,0.0032343294,0.0,37.812546,0.6599948678470619,27
2,x_lab_phosphate_n,missingindicator_x_lab_phosphate_n,11691,0.0,0.0,0.0,0.0,0.6599948678470619,27
2,x_lab_hgb_first,missingindicator_x_lab_hgb_first,11691,0.0006820786,0.0015820431,7.9741807,18.495667,0.270977675134719,16
2,x_lab_hgb_last,missingindicator_x_lab_hgb_last,11691,0.0,0.005951633,0.0,69.58054,0.270977675134719,27
2,x_lab_hgb_min,missingindicator_x_lab_hgb_min,11691,0.0,0.0020460116,0.0,23.919922,0.270977675134719,27
2,x_lab_hgb_max,missingindicator_x_lab_hgb_max,11691,0.0,0.007963377,0.0,93.09984,0.270977675134719,27
2,x_lab_hgb_mean,missingindicator_x_lab_hgb_mean,11691,0.0,0.0046540913,0.0,54.41098,0.270977675134719,27
2,x_lab_hgb_n,missingindicator_x_lab_hgb_n,11691,0.0,0.0058657313,0.0,68.57626,0.270977675134719,27
2,x_lab_hct_first,missingindicator_x_lab_hct_first,11691,0.00085634977,0.0019412822,10.011585,22.69553,0.2731160721922847,11
2,x_lab_hct_last,missingindicator_x_lab_hct_last,11691,0.0,0.0091233365,0.0,106.66093,0.2731160721922847,27
2,x_lab_hct_min,missingindicator_x_lab_hct_min,11691,0.0,0.007447011,0.0,87.063,0.2731160721922847,27
2,x_lab_hct_max,missingindicator_x_lab_hct_max,11691,0.0,0.005564112,0.0,65.05003,0.2731160721922847,27
2,x_lab_hct_mean,missingindicator_x_lab_hct_mean,11691,0.0,0.007053741,0.0,82.46529,0.2731160721922847,27
2,x_lab_hct_n,missingindicator_x_lab_hct_n,11691,0.0,0.009769875,0.0,114.219604,0.2731160721922847,27
2,x_lab_platelets_first,missingindicator_x_lab_platelets_first,11691,0.00021965074,0.0065486855,2.567937,76.560684,0.3026259515866906,24
2,x_lab_platelets_last,missingindicator_x_lab_platelets_last,11691,0.0,0.010932052,0.0,127.80662,0.3026259515866906,27
2,x_lab_platelets_min,missingindicator_x_lab_platelets_min,11691,0.0,0.027851202,0.0,325.6084,0.3026259515866906,27
2,x_lab_platelets_max,missingindicator_x_lab_platelets_max,11691,0.0,0.0044071926,0.0,51.524487,0.3026259515866906,27
2,x_lab_platelets_mean,missingindicator_x_lab_platelets_mean,11691,0.0,0.009291404,0.0,108.62581,0.3026259515866906,27
2,x_lab_platelets_n,missingindicator_x_lab_platelets_n,11691,0.0,0.0001883247,0.0,2.201704,0.3026259515866906,27
2,x_lab_wbc_first,missingindicator_x_lab_wbc_first,11691,0.0,0.00742509,0.0,86.806725,0.31117953981695323,27
2,x_lab_wbc_last,missingindicator_x_lab_wbc_last,11691,0.0,0.0075437166,0.0,88.19359,0.31117953981695323,27
2,x_lab_wbc_min,missingindicator_x_lab_wbc_min,11691,0.0,0.0160069,0.0,187.13667,0.31117953981695323,27
2,x_lab_wbc_max,missingindicator_x_lab_wbc_max,11691,0.0,0.02575154,0.0,301.06125,0.31117953981695323,27
2,x_lab_wbc_mean,missingindicator_x_lab_wbc_mean,11691,0.0,0.009444795,0.0,110.4191,0.31117953981695323,27
2,x_lab_wbc_n,missingindicator_x_lab_wbc_n,11691,0.0,0.0008720337,0.0,10.194946,0.31117953981695323,27
2,x_lab_albumin_first,missingindicator_x_lab_albumin_first,11691,0.001249107,0.0013032604,14.60331,15.236418,0.6406637584466683,8
2,x_lab_albumin_last,missingindicator_x_lab_albumin_last,11691,0.0,0.002042797,0.0,23.88234,0.6406637584466683,27
2,x_lab_albumin_min,missingindicator_x_lab_albumin_min,11691,0.0,0.0009140811,0.0,10.6865225,0.6406637584466683,27
2,x_lab_albumin_max,missingindicator_x_lab_albumin_max,11691,0.0,0.0011874591,0.0,13.882585,0.6406637584466683,27
2,x_lab_albumin_mean,missingindicator_x_lab_albumin_mean,11691,0.0,0.0,0.0,0.0,0.6406637584466683,27
2,x_lab_albumin_n,missingindicator_x_lab_albumin_n,11691,0.0,0.00018335202,0.0,2.1435685,0.6406637584466683,27
2,x_lab_bilirubin_total_first,missingindicator_x_lab_bilirubin_total_first,11691,0.00096225593,0.0004989987,11.249734,5.8337936,0.6556325378496279,9
2,x_lab_bilirubin_total_last,missingindicator_x_lab_bilirubin_total_last,11691,0.0,0.008839336,0.0,103.340675,0.6556325378496279,27
2,x_lab_bilirubin_total_min,missingindicator_x_lab_bilirubin_total_min,11691,0.0,0.005076558,0.0,59.350037,0.6556325378496279,27
2,x_lab_bilirubin_total_max,missingindicator_x_lab_bilirubin_total_max,11691,0.0,0.005565247,0.0,65.0633,0.6556325378496279,27
2,x_lab_bilirubin_total_mean,missingindicator_x_lab_bilirubin_total_mean,11691,0.0,0.013683476,0.0,159.97351,0.6556325378496279,27
2,x_lab_bilirubin_total_n,missingindicator_x_lab_bilirubin_total_n,11691,0.0,0.0,0.0,0.0,0.6556325378496279,27
2,x_lab_inr_first,missingindicator_x_lab_inr_first,11691,0.0075739943,0.004943775,88.54757,57.797672,0.664528269609101,3
2,x_lab_inr_last,missingindicator_x_lab_inr_last,11691,0.0,0.019534051,0.0,228.3726,0.664528269609101,27
2,x_lab_inr_min,missingindicator_x_lab_inr_min,11691,0.00095472933,0.003035645,11.16174,35.489727,0.664528269609101,10
2,x_lab_inr_max,missingindicator_x_lab_inr_max,11691,0.0,0.02074272,0.0,242.50314,0.664528269609101,27
2,x_lab_inr_mean,missingindicator_x_lab_inr_mean,11691,0.0,0.01742103,0.0,203.66925,0.664528269609101,27
2,x_lab_inr_n,missingindicator_x_lab_inr_n,11691,0.0,0.018821744,0.0,220.04501,0.664528269609101,27
2,x_lab_anion_gap_first,missingindicator_x_lab_anion_gap_first,11691,0.00036970028,0.0003591147,4.322166,4.19841,0.2613121204345223,22
2,x_lab_anion_gap_last,missingindicator_x_lab_anion_gap_last,11691,0.0,0.0444376,0.0,519.51996,0.2613121204345223,27
2,x_lab_anion_gap_min,missingindicator_x_lab_anion_gap_min,11691,0.0018475344,0.006182741,21.599525,72.282425,0.2613121204345223,5
2,x_lab_anion_gap_max,missingindicator_x_lab_anion_gap_max,11691,0.0,0.0017307162,0.0,20.233803,0.2613121204345223,27
2,x_lab_anion_gap_mean,missingindicator_x_lab_anion_gap_mean,11691,0.0,0.0056622266,0.0,66.19709,0.2613121204345223,27
2,x_lab_anion_gap_n,missingindicator_x_lab_anion_gap_n,11691,0.0,0.0035624332,0.0,41.648407,0.2613121204345223,27
2,x_vital_heart_rate_first,missingindicator_x_vital_heart_rate_first,11691,0.0,0.009736532,0.0,113.829796,0.044649730561970746,27
2,x_vital_heart_rate_last,missingindicator_x_vital_heart_rate_last,11691,0.0,0.09069174,0.0,1060.2771,0.044649730561970746,27
2,x_vital_heart_rate_min,missingindicator_x_vital_heart_rate_min,11691,0.0,0.011888091,0.0,138.98367,0.044649730561970746,27
2,x_vital_heart_rate_max,missingindicator_x_vital_heart_rate_max,11691,0.0,0.0067875297,0.0,79.35301,0.044649730561970746,27
2,x_vital_heart_rate_mean,missingindicator_x_vital_heart_rate_mean,11691,0.0,0.023794027,0.0,278.17596,0.044649730561970746,27
2,x_vital_heart_rate_sd,missingindicator_x_vital_heart_rate_sd,11691,0.0,0.04851474,0.0,567.1858,0.04473526644427337,27
2,x_vital_heart_rate_n,missingindicator_x_vital_heart_rate_n,11691,0.0,0.006610521,0.0,77.2836,0.044649730561970746,27
2,x_vital_sao2_first,missingindicator_x_vital_sao2_first,11691,0.00083639874,0.010161847,9.7783375,118.80215,0.05576939526131212,13
2,x_vital_sao2_last,missingindicator_x_vital_sao2_last,11691,0.0,0.012275746,0.0,143.51575,0.05576939526131212,27
2,x_vital_sao2_min,missingindicator_x_vital_sao2_min,11691,0.0,0.0048979935,0.0,57.262444,0.05576939526131212,27
2,x_vital_sao2_max,missingindicator_x_vital_sao2_max,11691,0.0,0.005082211,0.0,59.416126,0.05576939526131212,27
2,x_vital_sao2_mean,missingindicator_x_vital_sao2_mean,11691,0.0,0.063276686,0.0,739.7677,0.05576939526131212,27
2,x_vital_sao2_sd,missingindicator_x_vital_sao2_sd,11691,0.00084549625,0.11056371,9.884697,1292.6003,0.05696689761354888,12
2,x_vital_sao2_n,missingindicator_x_vital_sao2_n,11691,0.0,0.0047782366,0.0,55.862366,0.05576939526131212,27
2,x_vital_respiratory_rate_first,missingindicator_x_vital_respiratory_rate_first,11691,0.00049180986,0.0041623292,5.749749,48.66179,0.09272089641604653,20
2,x_vital_respiratory_rate_last,missingindicator_x_vital_respiratory_rate_last,11691,0.0,0.036276426,0.0,424.1077,0.09272089641604653,27
2,x_vital_respiratory_rate_min,missingindicator_x_vital_respiratory_rate_min,11691,0.0,0.040938538,0.0,478.61243,0.09272089641604653,27
2,x_vital_respiratory_rate_max,missingindicator_x_vital_respiratory_rate_max,11691,0.0,0.004223295,0.0,49.374542,0.09272089641604653,27
2,x_vital_respiratory_rate_mean,missingindicator_x_vital_respiratory_rate_mean,11691,0.0,0.08466745,0.0,989.84717,0.09272089641604653,27
2,x_vital_respiratory_rate_sd,missingindicator_x_vital_respiratory_rate_sd,11691,0.0,0.033139415,0.0,387.4329,0.09408947053288855,27
2,x_vital_respiratory_rate_n,missingindicator_x_vital_respiratory_rate_n,11691,0.0,0.006900263,0.0,80.670975,0.09272089641604653,27
2,x_vital_noninvasive_systolic_bp_first,missingindicator_x_vital_noninvasive_systolic_bp_first,11691,0.0,0.01672557,0.0,195.53864,0.11632879993157129,27
2,x_vital_noninvasive_systolic_bp_last,missingindicator_x_vital_noninvasive_systolic_bp_last,11691,0.0,0.051073812,0.0,597.10394,0.11632879993157129,27
2,x_vital_noninvasive_systolic_bp_min,missingindicator_x_vital_noninvasive_systolic_bp_min,11691,0.0,0.024285711,0.0,283.92426,0.11632879993157129,27
2,x_vital_noninvasive_systolic_bp_max,missingindicator_x_vital_noninvasive_systolic_bp_max,11691,0.0,0.015329809,0.0,179.2208,0.11632879993157129,27
2,x_vital_noninvasive_systolic_bp_mean,missingindicator_x_vital_noninvasive_systolic_bp_mean,11691,0.0,0.0033419547,0.0,39.070793,0.11632879993157129,27
2,x_vital_noninvasive_systolic_bp_sd,missingindicator_x_vital_noninvasive_systolic_bp_sd,11691,0.00062773173,0.05429166,7.338812,634.7238,0.12582328286716277,18
2,x_vital_noninvasive_systolic_bp_n,missingindicator_x_vital_noninvasive_systolic_bp_n,11691,0.0,0.007190686,0.0,84.066315,0.11632879993157129,27
2,x_vital_noninvasive_diastolic_bp_first,missingindicator_x_vital_noninvasive_diastolic_bp_first,11691,0.0,0.011379204,0.0,133.03427,0.11632879993157129,27
2,x_vital_noninvasive_diastolic_bp_last,missingindicator_x_vital_noninvasive_diastolic_bp_last,11691,0.0,0.006399719,0.0,74.819115,0.11632879993157129,27
