outer_fold,selected_candidate,source_predictor,transformed_column_count,mean_absolute_grouped_shap,mean_signed_grouped_shap,fold_rank
2,XGB04,x_vital_noninvasive_mean_bp_min,2,0.011287854696356014,-0.0015795316316033724,62
2,XGB04,x_vital_noninvasive_mean_bp_max,2,0.003164866796520464,-0.0001506001333765633,120
2,XGB04,x_vital_noninvasive_mean_bp_mean,2,0.006817895249521255,-0.00030125523145015207,81
2,XGB04,x_vital_noninvasive_mean_bp_sd,2,0.0039564131683550675,0.000491818045068661,108
2,XGB04,x_vital_noninvasive_mean_bp_n,2,0.031330031135007416,-0.009902455686422106,25
3,XGB04,x_age_years,1,0.03633870751332588,-0.007684919645643585,23
3,XGB04,x_sex,3,0.009198305797334052,-0.0007075911872656701,65
3,XGB04,x_bmi,2,0.0592177727375463,-0.006467049345372012,9
3,XGB04,x_unit_type,8,0.03572227094404457,-0.005013871431271911,25
3,XGB04,x_unit_admit_source,16,0.07496100492083724,0.0008377061805090452,5
3,XGB04,x_reference_creatinine,1,0.47410822287471194,-0.23766990485195716,1
3,XGB04,x_stage1_at_landmark,1,0.28717798012135465,-0.1307492019315317,3
3,XGB04,x_lab_creatinine_first,2,0.03630564321950389,0.005967254593198975,24
3,XGB04,x_lab_creatinine_last,2,0.37315433243656093,-0.24870632985971947,2
3,XGB04,x_lab_creatinine_min,2,0.028273347947475734,-0.019175430925902084,31
3,XGB04,x_lab_creatinine_max,2,0.03785706335826864,-0.016893930816009442,22
3,XGB04,x_lab_creatinine_mean,2,0.008184885597485174,-0.006963696834483384,76
3,XGB04,x_lab_creatinine_n,2,0.0002307771487055299,5.4406274942861014e-05,153
3,XGB04,x_lab_bun_first,2,0.06998081501597647,0.039822363823876605,7
3,XGB04,x_lab_bun_last,2,0.03528553524145241,0.025632099350672025,27
3,XGB04,x_lab_bun_min,2,0.04216098514583247,0.02995224307755016,18
3,XGB04,x_lab_bun_max,2,0.008650733920685817,0.0037458516067459266,69
3,XGB04,x_lab_bun_mean,2,0.014639920899691017,0.009536392829027022,44
3,XGB04,x_lab_bun_n,2,0.0,0.0,156
3,XGB04,x_lab_bicarbonate_first,2,0.0028958158667156376,-0.00014846063626106114,118
3,XGB04,x_lab_bicarbonate_last,2,0.01266740264521308,-0.0038065436777925633,54
3,XGB04,x_lab_bicarbonate_min,2,0.006349003242332498,-0.00038758384027085663,87
3,XGB04,x_lab_bicarbonate_max,2,0.0013640014002807073,-0.00046381262841266996,144
3,XGB04,x_lab_bicarbonate_mean,2,0.010977178228003046,-0.0026492952170318242,58
3,XGB04,x_lab_bicarbonate_n,2,0.0004647487423095292,0.00014243893592962058,149
3,XGB04,x_lab_potassium_first,2,0.0016804935662731706,-0.00013786031420802156,134
3,XGB04,x_lab_potassium_last,2,0.01367260510203991,-0.004933998408344326,51
3,XGB04,x_lab_potassium_min,2,0.0021165752326353527,-0.00023074215068200892,126
3,XGB04,x_lab_potassium_max,2,0.001021372853814132,0.0004814114234482024,146
3,XGB04,x_lab_potassium_mean,2,0.0015003920863190428,-2.576496250580841e-05,139
3,XGB04,x_lab_potassium_n,2,0.00017114104757725212,-5.220922613939418e-05,155
3,XGB04,x_lab_potassium_delta,2,0.035692158674833,0.002637304149181999,26
3,XGB04,x_lab_sodium_first,2,0.0041320719001014024,-1.5176155729169799e-05,105
3,XGB04,x_lab_sodium_last,2,0.0030256404222833207,-0.00019795710669755887,116
3,XGB04,x_lab_sodium_min,2,0.00290420562893691,-4.151183283647821e-05,117
3,XGB04,x_lab_sodium_max,2,0.001642136723867888,-0.00026943207945190616,136
3,XGB04,x_lab_sodium_mean,2,0.0051989387686300305,-8.411951744143281e-05,94
3,XGB04,x_lab_sodium_n,2,0.0009254133055234058,-9.436062275531524e-05,147
3,XGB04,x_lab_sodium_delta,2,0.0018624415651259721,7.268467518366595e-05,131
3,XGB04,x_lab_chloride_first,2,0.020946036617840048,-0.0023277978833560193,40
3,XGB04,x_lab_chloride_last,2,0.020506633983461107,-0.0022334923364801585,41
3,XGB04,x_lab_chloride_min,2,0.005378547829352985,-0.0013483989612663718,93
3,XGB04,x_lab_chloride_max,2,0.008837479220714983,-0.001474911150616076,68
3,XGB04,x_lab_chloride_mean,2,0.002341555431629009,-0.0004232583539715578,122
3,XGB04,x_lab_chloride_n,2,0.0001911269738460997,5.676041922616179e-05,154
3,XGB04,x_lab_glucose_serum_first,2,0.023536009763017177,-0.000823866213420721,38
3,XGB04,x_lab_glucose_serum_last,2,0.0031673272145397945,-0.000978970931454158,114
3,XGB04,x_lab_glucose_serum_min,2,0.015515604110133308,-0.0028274407702243583,43
3,XGB04,x_lab_glucose_serum_max,2,0.015521011883539937,-0.002071250354618286,42
3,XGB04,x_lab_glucose_serum_mean,2,0.0016498650617347433,-0.0003212437921545757,135
3,XGB04,x_lab_glucose_serum_n,2,0.00031183580722055017,7.263006167966215e-05,151
3,XGB04,x_lab_calcium_first,2,0.0045302310597311905,-0.00020435392887851783,101
3,XGB04,x_lab_calcium_last,2,0.024980261741007877,-0.008642847906978283,35
3,XGB04,x_lab_calcium_min,2,0.005474088861502506,0.0007408502185038855,91
3,XGB04,x_lab_calcium_max,2,0.0014958827626206314,-0.00015513115384661666,140
3,XGB04,x_lab_calcium_mean,2,0.004630803180180103,-0.0005263502657692251,99
3,XGB04,x_lab_calcium_n,2,0.0,0.0,156
3,XGB04,x_lab_magnesium_first,2,0.006482032723456321,-0.0005687077659448272,85
3,XGB04,x_lab_magnesium_last,2,0.004535168642082083,-0.0004982884496738398,100
3,XGB04,x_lab_magnesium_min,2,0.03137696622849932,0.0020509922701666488,28
3,XGB04,x_lab_magnesium_max,2,0.0018489922730460168,-0.00017170256656889797,132
3,XGB04,x_lab_magnesium_mean,2,0.009632336901532904,-0.0016684555039123803,62
3,XGB04,x_lab_magnesium_n,2,0.00030666016205487743,-0.0001256079133812274,152
3,XGB04,x_lab_phosphate_first,2,0.002296383244433424,-0.00033516064705641104,123
3,XGB04,x_lab_phosphate_last,2,0.007407029271239272,-0.0037050007568266313,80
3,XGB04,x_lab_phosphate_min,2,0.0019463968659629053,-0.00026215413134192124,129
3,XGB04,x_lab_phosphate_max,2,0.004855149068444143,-0.002479864951721015,97
3,XGB04,x_lab_phosphate_mean,2,0.0022621625371453463,-0.0012682017346234583,124
3,XGB04,x_lab_phosphate_n,2,0.0003977371439336917,0.00014350931097931857,150
3,XGB04,x_lab_hgb_first,2,0.0034211402643962844,-0.00014343095809321674,112
3,XGB04,x_lab_hgb_last,2,0.0042060520799712155,8.49658601123012e-05,103
3,XGB04,x_lab_hgb_min,2,0.0013407818721606188,-0.00020697717321176108,145
3,XGB04,x_lab_hgb_max,2,0.006058989846171607,0.0012182034022612692,88
3,XGB04,x_lab_hgb_mean,2,0.007987334863357731,-0.0011899454490400952,78
3,XGB04,x_lab_hgb_n,2,0.0037124272242527743,-0.0006830183649422744,111
3,XGB04,x_lab_hct_first,2,0.002448379126626103,0.0001654340413507198,121
3,XGB04,x_lab_hct_last,2,0.009252049204169712,-0.0017042029911588563,63
3,XGB04,x_lab_hct_min,2,0.008973486472357505,-0.0024158187823109176,67
3,XGB04,x_lab_hct_max,2,0.010070975195566944,0.0014833648439146314,60
3,XGB04,x_lab_hct_mean,2,0.0037144809854604923,-8.65761797855565e-05,110
3,XGB04,x_lab_hct_n,2,0.014411270416351107,-0.0008080588478153045,47
3,XGB04,x_lab_platelets_first,2,0.00758112888885618,-0.0014414490694906587,79
3,XGB04,x_lab_platelets_last,2,0.008402250575611277,-0.0014770684201448664,72
3,XGB04,x_lab_platelets_min,2,0.041583534893944424,-0.007168801810316492,19
3,XGB04,x_lab_platelets_max,2,0.004859432417800656,-0.0009314966389967406,96
3,XGB04,x_lab_platelets_mean,2,0.009128354075668591,-0.0020558778494756706,66
3,XGB04,x_lab_platelets_n,2,0.0015813244427611147,-0.00011888858339512875,137
3,XGB04,x_lab_wbc_first,2,0.00814436431854779,-0.0010715913986963123,77
3,XGB04,x_lab_wbc_last,2,0.024488477407557857,-0.005293388869456458,36
3,XGB04,x_lab_wbc_min,2,0.014450309031427959,-0.0027038848618605982,46
3,XGB04,x_lab_wbc_max,2,0.02707217842609169,-0.00495361345494174,33
3,XGB04,x_lab_wbc_mean,2,0.011109220322036248,-0.002057167103346086,57
3,XGB04,x_lab_wbc_n,2,0.0017902889703369088,-0.00023564045850763506,133
3,XGB04,x_lab_albumin_first,2,0.0027364900487361083,0.0002307991814347694,119
3,XGB04,x_lab_albumin_last,2,0.0018780444429485623,-0.0002447326440833905,130
3,XGB04,x_lab_albumin_min,2,0.0026435545702184226,-0.00025335341441113957,120
3,XGB04,x_lab_albumin_max,2,0.0015138333352903526,-0.00033346756520970255,138
3,XGB04,x_lab_albumin_mean,2,0.0007850255102496826,-0.00016817723623742446,148
3,XGB04,x_lab_albumin_n,2,0.0,0.0,156
3,XGB04,x_lab_bilirubin_total_first,2,0.0014919600711993054,-0.0002273465442519162,141
3,XGB04,x_lab_bilirubin_total_last,2,0.008542950353703126,-0.0018876347388454315,71
3,XGB04,x_lab_bilirubin_total_min,2,0.001998408747648953,-0.00014420233026305045,128
3,XGB04,x_lab_bilirubin_total_max,2,0.004301006632137206,-0.0005484148758253188,102
3,XGB04,x_lab_bilirubin_total_mean,2,0.0030447034297209964,-0.000606656744779983,115
3,XGB04,x_lab_bilirubin_total_n,2,0.0,0.0,156
3,XGB04,x_lab_inr_first,2,0.008546116484991222,-0.0007929976076294995,70
3,XGB04,x_lab_inr_last,2,0.008202957783976705,-0.001935405086878646,75
3,XGB04,x_lab_inr_min,2,0.0037961882358131947,-0.00035701616672820534,109
3,XGB04,x_lab_inr_max,2,0.022188723249860494,-0.0022676412633545868,39
3,XGB04,x_lab_inr_mean,2,0.025036071092812775,0.00011648136621063304,34
3,XGB04,x_lab_inr_n,2,0.04483218171637589,-0.004384948559208242,16
3,XGB04,x_lab_anion_gap_first,2,0.0013926414428560865,-0.0006774716995662273,142
3,XGB04,x_lab_anion_gap_last,2,0.03802432808194836,-0.010083637585818764,21
3,XGB04,x_lab_anion_gap_min,2,0.0040666020556385215,-0.0024260976972448668,106
3,XGB04,x_lab_anion_gap_max,2,0.004053845862807775,-0.0017435917220259272,107
3,XGB04,x_lab_anion_gap_mean,2,0.006725802997822518,-0.002283103227106243,84
3,XGB04,x_lab_anion_gap_n,2,0.0013819091650261568,-0.0002648132493622922,143
3,XGB04,x_vital_heart_rate_first,2,0.005741198862984339,0.002125611757572438,89
3,XGB04,x_vital_heart_rate_last,2,0.06546276245945085,-0.00514800379358041,8
3,XGB04,x_vital_heart_rate_min,2,0.013371528484782267,-0.002173676215131855,53
3,XGB04,x_vital_heart_rate_max,2,0.003810724107825949,-0.00028919061812173396,108
3,XGB04,x_vital_heart_rate_mean,2,0.05142829183543949,-0.005658780092853059,12
3,XGB04,x_vital_heart_rate_sd,2,0.04798247670110985,-0.008650300766427945,15
3,XGB04,x_vital_heart_rate_n,2,0.004173503849017883,-0.0013393862574924416,104
3,XGB04,x_vital_sao2_first,2,0.009987260662417062,-0.0019250763023318893,61
3,XGB04,x_vital_sao2_last,2,0.006938833701447153,-0.0016637042005080527,81
3,XGB04,x_vital_sao2_min,2,0.0022332818620798916,-0.0006455846615164089,125
3,XGB04,x_vital_sao2_max,2,0.008235465910881437,-0.001005853072863695,74
3,XGB04,x_vital_sao2_mean,2,0.04980945233588821,-0.005517054942107625,13
3,XGB04,x_vital_sao2_sd,2,0.0806427822100456,-0.02426338236180114,4
3,XGB04,x_vital_sao2_n,2,0.002050663556478969,0.0002849467876804548,127
3,XGB04,x_vital_respiratory_rate_first,2,0.006802064069847353,-0.00019167712099740062,82
3,XGB04,x_vital_respiratory_rate_last,2,0.07287936886275442,-0.012500659217256346,6
3,XGB04,x_vital_respiratory_rate_min,2,0.05227964972034658,-0.012890355086958757,11
3,XGB04,x_vital_respiratory_rate_max,2,0.009245730893768293,0.0025482549098144983,64
3,XGB04,x_vital_respiratory_rate_mean,2,0.05567698903432657,-0.012331211739540075,10
3,XGB04,x_vital_respiratory_rate_sd,2,0.04129839429521707,-0.005696696068138217,20
3,XGB04,x_vital_respiratory_rate_n,2,0.0055113495300904616,-0.0011839519243774495,90
3,XGB04,x_vital_noninvasive_systolic_bp_first,2,0.02713148874027787,0.0037623202841122376,32
3,XGB04,x_vital_noninvasive_systolic_bp_last,2,0.044044511561220204,-0.008124921772163183,17
3,XGB04,x_vital_noninvasive_systolic_bp_min,2,0.012308156923505049,-2.990562174445505e-05,55
3,XGB04,x_vital_noninvasive_systolic_bp_max,2,0.023792293491073306,-0.0014472789036601814,37
3,XGB04,x_vital_noninvasive_systolic_bp_mean,2,0.014272475607196392,-0.004809847548581172,48
3,XGB04,x_vital_noninvasive_systolic_bp_sd,2,0.04969275989545099,-0.007933503427137455,14
3,XGB04,x_vital_noninvasive_systolic_bp_n,2,0.0054582665953549344,-0.0005911225086264009,92
3,XGB04,x_vital_noninvasive_diastolic_bp_first,2,0.0067731494034660965,0.0006421238625135327,83
3,XGB04,x_vital_noninvasive_diastolic_bp_last,2,0.0140792829292589,0.000443415011593892,50
3,XGB04,x_vital_noninvasive_diastolic_bp_min,2,0.011527215646669614,-0.0009844562232318738,56
3,XGB04,x_vital_noninvasive_diastolic_bp_max,2,0.0032441791860371026,0.00015158242838391936,113
3,XGB04,x_vital_noninvasive_diastolic_bp_mean,2,0.005150811124671721,0.00039403759072089036,95
3,XGB04,x_vital_noninvasive_diastolic_bp_sd,2,0.010644176328884482,-0.00013466078072978363,59
3,XGB04,x_vital_noninvasive_diastolic_bp_n,2,0.006476312061110114,-0.0012672170006544268,86
3,XGB04,x_vital_noninvasive_mean_bp_first,2,0.030789673018852794,0.0035395645997106993,29
3,XGB04,x_vital_noninvasive_mean_bp_last,2,0.008270011980901463,-0.001411665888346436,73
3,XGB04,x_vital_noninvasive_mean_bp_min,2,0.014603608964841827,-0.0014063421620835795,45
3,XGB04,x_vital_noninvasive_mean_bp_max,2,0.004660442069507553,-0.00038171787037154746,98
3,XGB04,x_vital_noninvasive_mean_bp_mean,2,0.014182644210902193,-0.005804173220154018,49
3,XGB04,x_vital_noninvasive_mean_bp_sd,2,0.013499431410506467,-0.0009655077649590607,52
3,XGB04,x_vital_noninvasive_mean_bp_n,2,0.030517232377862497,-0.003001606864090495,30
4,XGB04,x_age_years,1,0.022833355878269308,-0.0019954686721153168,36
4,XGB04,x_sex,3,0.008836068318106398,-0.0009620637245662144,63
4,XGB04,x_bmi,2,0.05835213161007967,-0.007595202722349637,10
4,XGB04,x_unit_type,8,0.02696576190989619,-0.004035372679601786,30
4,XGB04,x_unit_admit_source,16,0.09118381995004574,-0.010199510684702722,4
4,XGB04,x_reference_creatinine,1,0.4921674494394226,-0.2585107534668094,1
4,XGB04,x_stage1_at_landmark,1,0.29102443333098144,-0.14710367177813877,3
4,XGB04,x_lab_creatinine_first,2,0.05445037844375149,0.004014656283650468,11
4,XGB04,x_lab_creatinine_last,2,0.3437476257640088,-0.2174064239691705,2
4,XGB04,x_lab_creatinine_min,2,0.02144958141586677,-0.009012396457158282,37
4,XGB04,x_lab_creatinine_max,2,0.027339433312290648,-0.012632487887073695,29
4,XGB04,x_lab_creatinine_mean,2,0.007890193308992747,-0.007043349168167937,74
4,XGB04,x_lab_creatinine_n,2,0.001795372144444676,-6.722839643298183e-05,133
4,XGB04,x_lab_bun_first,2,0.0752931377227918,0.039832931261200175,7
4,XGB04,x_lab_bun_last,2,0.022837189521687198,0.01657659380535764,35
4,XGB04,x_lab_bun_min,2,0.05371473993258079,0.036068310534958355,12
4,XGB04,x_lab_bun_max,2,0.013573125967049873,0.007970244972426268,48
4,XGB04,x_lab_bun_mean,2,0.017147303221837648,0.010658470567112758,41
4,XGB04,x_lab_bun_n,2,0.0,0.0,157
4,XGB04,x_lab_bicarbonate_first,2,0.008774178949820194,-0.0014758763825734173,65
4,XGB04,x_lab_bicarbonate_last,2,0.007974829599790659,-0.002620683454589571,72
4,XGB04,x_lab_bicarbonate_min,2,0.007791613710047451,0.0005429979653874309,76
4,XGB04,x_lab_bicarbonate_max,2,0.0052409198463232946,-0.0019302185115261875,99
4,XGB04,x_lab_bicarbonate_mean,2,0.009942036494920465,-0.00344763638388428,60
4,XGB04,x_lab_bicarbonate_n,2,0.0018836938624819588,0.00041779592640378907,132
4,XGB04,x_lab_potassium_first,2,0.0020288669363367497,0.0006329361554487912,129
4,XGB04,x_lab_potassium_last,2,0.03731104048202412,-0.01241125005371985,22
4,XGB04,x_lab_potassium_min,2,0.0028052863163842696,0.0006281853628418121,122
4,XGB04,x_lab_potassium_max,2,0.0013568383776347292,-0.00047375337695561824,140
4,XGB04,x_lab_potassium_mean,2,0.004688618912171526,-0.0013696695612017942,104
4,XGB04,x_lab_potassium_n,2,0.0003673947559023533,8.422335109107181e-05,154
4,XGB04,x_lab_potassium_delta,2,0.029050825244245623,0.0030516120507510544,27
4,XGB04,x_lab_sodium_first,2,0.004220494110608583,0.0004475674291398226,110
4,XGB04,x_lab_sodium_last,2,0.0019021423056847914,-0.0002648766205079828,131
4,XGB04,x_lab_sodium_min,2,0.004426611093624906,0.0006777205100267947,108
4,XGB04,x_lab_sodium_max,2,0.0014949347653631481,-0.00020348827323068367,137
4,XGB04,x_lab_sodium_mean,2,0.005716049518120016,-0.0008685643592757979,95
4,XGB04,x_lab_sodium_n,2,0.0007410952724635078,-0.00024044973808354274,149
4,XGB04,x_lab_sodium_delta,2,0.0017845283069767527,-7.273529518094036e-05,134
4,XGB04,x_lab_chloride_first,2,0.002563077032633295,-0.0010068605693398511,124
4,XGB04,x_lab_chloride_last,2,0.0035684682520630423,0.000747479599201474,116
4,XGB04,x_lab_chloride_min,2,0.0019040374827000361,-0.0002726416193701972,130
4,XGB04,x_lab_chloride_max,2,0.008029225095962916,0.00017529965337757315,71
4,XGB04,x_lab_chloride_mean,2,0.005972160765440038,-0.0002604848925440669,89
4,XGB04,x_lab_chloride_n,2,0.0014752811821244374,0.00016832045964867355,138
4,XGB04,x_lab_glucose_serum_first,2,0.04319155485147901,-0.006181862557784235,19
4,XGB04,x_lab_glucose_serum_last,2,0.0014549159314041393,-0.00020168706359415537,139
4,XGB04,x_lab_glucose_serum_min,2,0.022954903429583146,-0.004269565862750419,34
4,XGB04,x_lab_glucose_serum_max,2,0.012807185740452257,-0.0016345298335988503,50
4,XGB04,x_lab_glucose_serum_mean,2,0.013995688330801295,-0.0017756355231313915,47
4,XGB04,x_lab_glucose_serum_n,2,0.0008355390096813289,0.00017533296952900604,147
4,XGB04,x_lab_calcium_first,2,0.002870914941092073,0.0004825914717344649,121
4,XGB04,x_lab_calcium_last,2,0.026006168033870906,-0.010658840063590951,32
4,XGB04,x_lab_calcium_min,2,0.0035168137646451525,-0.0010695129218795448,118
4,XGB04,x_lab_calcium_max,2,0.0010632229264006593,-0.00035031707365350116,146
4,XGB04,x_lab_calcium_mean,2,0.003907492952119674,-0.000597914929366883,113
4,XGB04,x_lab_calcium_n,2,0.0008164689738130035,0.00029538906384190937,148
4,XGB04,x_lab_magnesium_first,2,0.009021420662638507,-0.0012990245283812543,61
4,XGB04,x_lab_magnesium_last,2,0.004306014833379094,-0.0011823330852097592,109
4,XGB04,x_lab_magnesium_min,2,0.030592993269982452,-0.0019315260108256735,26
4,XGB04,x_lab_magnesium_max,2,0.0004636026238426691,-9.714519113126552e-05,153
4,XGB04,x_lab_magnesium_mean,2,0.007969089807736043,-0.0013275532732033683,73
4,XGB04,x_lab_magnesium_n,2,0.0002815446805134698,-3.3107736124095334e-05,155
4,XGB04,x_lab_phosphate_first,2,0.005113761053238988,-0.0007296918107792988,100
4,XGB04,x_lab_phosphate_last,2,0.005375483381155318,-0.002973388039567849,98
4,XGB04,x_lab_phosphate_min,2,0.0006956156800817645,-0.0004260891709343053,150
4,XGB04,x_lab_phosphate_max,2,0.005528884679700898,-0.0023489405775731736,97
4,XGB04,x_lab_phosphate_mean,2,0.001082082476546845,0.00013254117901298298,145
4,XGB04,x_lab_phosphate_n,2,0.00019998794077683688,-6.564528652717075e-06,156
4,XGB04,x_lab_hgb_first,2,0.0022401078454966634,0.00029141998081400066,128
4,XGB04,x_lab_hgb_last,2,0.0064645671377457576,0.0006002021417535242,86
4,XGB04,x_lab_hgb_min,2,0.004987877149576417,-0.001317519343940645,102
4,XGB04,x_lab_hgb_max,2,0.008427654473059052,0.001191788290789334,68
4,XGB04,x_lab_hgb_mean,2,0.004524667930193166,-0.0004632005588105289,106
4,XGB04,x_lab_hgb_n,2,0.004043758735443962,-0.0005573321548875416,111
4,XGB04,x_lab_hct_first,2,0.0013217663777859848,0.0001135213101135613,141
4,XGB04,x_lab_hct_last,2,0.005936658064343748,-0.0008693496806603351,90
4,XGB04,x_lab_hct_min,2,0.015322079484619488,-0.004531187062923709,45
4,XGB04,x_lab_hct_max,2,0.006240607137062832,0.0008214447770327208,87
4,XGB04,x_lab_hct_mean,2,0.004032711285962425,-0.0005682014045235829,112
4,XGB04,x_lab_hct_n,2,0.016128567499976997,-0.003801452507518191,43
4,XGB04,x_lab_platelets_first,2,0.008861316786472149,-0.001656803114295466,62
4,XGB04,x_lab_platelets_last,2,0.00363818048687574,-0.0010998276909617666,115
4,XGB04,x_lab_platelets_min,2,0.027906409827921377,-0.007347233342969385,28
4,XGB04,x_lab_platelets_max,2,0.00663687415989363,-0.0012208601047286366,85
4,XGB04,x_lab_platelets_mean,2,0.008525166988465852,-0.0023093635720338648,67
4,XGB04,x_lab_platelets_n,2,0.0012317465200836395,-0.0001742720515453581,142
4,XGB04,x_lab_wbc_first,2,0.006885878425022257,-0.0014160580143494504,80
4,XGB04,x_lab_wbc_last,2,0.011562105588999333,-0.0022902970315233136,55
4,XGB04,x_lab_wbc_min,2,0.008777718196512588,-0.0030853615505948926,64
4,XGB04,x_lab_wbc_max,2,0.01187626157471796,-0.0020024256389917353,53
4,XGB04,x_lab_wbc_mean,2,0.015026448473309077,-0.0029332154040258664,46
4,XGB04,x_lab_wbc_n,2,0.0024821549149505705,0.00020112493845108183,127
4,XGB04,x_lab_albumin_first,2,0.0006795957665694537,8.070035933931146e-05,151
4,XGB04,x_lab_albumin_last,2,0.002524758835663018,-0.0007977226667458266,126
4,XGB04,x_lab_albumin_min,2,0.0004948907860345221,5.125706220316266e-05,152
4,XGB04,x_lab_albumin_max,2,0.0012026459934146548,-0.0003590030882960933,143
4,XGB04,x_lab_albumin_mean,2,0.0016630568709965555,-0.00028753191445422105,135
4,XGB04,x_lab_albumin_n,2,0.0,0.0,157
4,XGB04,x_lab_bilirubin_total_first,2,0.001503649084588625,-0.0001901494185346591,136
4,XGB04,x_lab_bilirubin_total_last,2,0.007806517660055841,-0.003570544226075857,75
4,XGB04,x_lab_bilirubin_total_min,2,0.002527745842104061,-0.0009729917428682614,125
4,XGB04,x_lab_bilirubin_total_max,2,0.007096831687823776,-0.002810145505624488,79
4,XGB04,x_lab_bilirubin_total_mean,2,0.006099527234562742,-0.0024438915166960125,88
4,XGB04,x_lab_bilirubin_total_n,2,0.0,0.0,157
4,XGB04,x_lab_inr_first,2,0.010605225749739532,-0.0003521986929638224,57
4,XGB04,x_lab_inr_last,2,0.007648683667526969,-0.001451345615101868,78
4,XGB04,x_lab_inr_min,2,0.0050713969490861505,-0.0009426953123603596,101
4,XGB04,x_lab_inr_max,2,0.02417913442896624,-0.0006974664259619586,33
4,XGB04,x_lab_inr_mean,2,0.006699968753049593,-0.0005162024659850747,83
4,XGB04,x_lab_inr_n,2,0.03273831401884838,-0.005664936731903177,25
4,XGB04,x_lab_anion_gap_first,2,0.0011171484588776565,-8.506792024611773e-05,144
4,XGB04,x_lab_anion_gap_last,2,0.05181604130840272,-0.0022435976969706066,15
4,XGB04,x_lab_anion_gap_min,2,0.008138267503665109,-0.0012900613636329587,70
4,XGB04,x_lab_anion_gap_max,2,0.006682970243070886,-0.0013206345844564362,84
4,XGB04,x_lab_anion_gap_mean,2,0.012429818771589097,-0.0011294649330341386,52
4,XGB04,x_lab_anion_gap_n,2,0.003547319958502335,-0.00032167381645323073,117
4,XGB04,x_vital_heart_rate_first,2,0.005827196451431317,0.0009802283748995512,94
4,XGB04,x_vital_heart_rate_last,2,0.07291064130919808,-0.012546812829299855,8
4,XGB04,x_vital_heart_rate_min,2,0.012840125323081856,-0.0011812452471229367,49
4,XGB04,x_vital_heart_rate_max,2,0.004839506366532527,-0.0003687516880376382,103
4,XGB04,x_vital_heart_rate_mean,2,0.04006871339436039,-0.0066721742334943605,20
4,XGB04,x_vital_heart_rate_sd,2,0.044703795278371025,-0.007502079309399111,18
4,XGB04,x_vital_heart_rate_n,2,0.0030929402648016387,-0.00013662297575974588,120
4,XGB04,x_vital_sao2_first,2,0.0113922871958364,-0.0023246924764682435,56
4,XGB04,x_vital_sao2_last,2,0.017223286520083786,-0.0027261039959265987,40
4,XGB04,x_vital_sao2_min,2,0.005648890795429202,-0.0005551715911032119,96
4,XGB04,x_vital_sao2_max,2,0.0026173617761530554,-0.00037477378599642757,123
4,XGB04,x_vital_sao2_mean,2,0.05319290776764684,-0.004881291212423205,14
4,XGB04,x_vital_sao2_sd,2,0.08901172040278602,-0.016969437700002622,5
4,XGB04,x_vital_sao2_n,2,0.00321550056531529,0.0004507436257821252,119
4,XGB04,x_vital_respiratory_rate_first,2,0.004432951022918966,0.0004391425971261227,107
4,XGB04,x_vital_respiratory_rate_last,2,0.06017366616782228,-0.003543671072770833,9
4,XGB04,x_vital_respiratory_rate_min,2,0.051758568242309795,-0.004894386303045403,16
4,XGB04,x_vital_respiratory_rate_max,2,0.011753611607239627,0.0005366782175280616,54
4,XGB04,x_vital_respiratory_rate_mean,2,0.07590149867932522,-0.006552752215053294,6
4,XGB04,x_vital_respiratory_rate_sd,2,0.033764471764193865,-0.003099934105450923,24
4,XGB04,x_vital_respiratory_rate_n,2,0.005906402443637524,-0.0010288772880409367,91
4,XGB04,x_vital_noninvasive_systolic_bp_first,2,0.01619193083650274,0.004551404653532169,42
4,XGB04,x_vital_noninvasive_systolic_bp_last,2,0.03881024420809657,-0.011428689354640179,21
4,XGB04,x_vital_noninvasive_systolic_bp_min,2,0.05173782212909968,-0.012965374300178184,17
4,XGB04,x_vital_noninvasive_systolic_bp_max,2,0.02641090940515717,-0.0021674956591506487,31
4,XGB04,x_vital_noninvasive_systolic_bp_mean,2,0.012432061780642342,-0.005233317988328442,51
4,XGB04,x_vital_noninvasive_systolic_bp_sd,2,0.0535564602015156,-0.010320054628845207,13
4,XGB04,x_vital_noninvasive_systolic_bp_n,2,0.007650577474414903,-0.001995887404259137,77
4,XGB04,x_vital_noninvasive_diastolic_bp_first,2,0.017334458963628334,0.0018912294992599482,39
4,XGB04,x_vital_noninvasive_diastolic_bp_last,2,0.010319950649538714,-0.0005770942603201841,58
4,XGB04,x_vital_noninvasive_diastolic_bp_min,2,0.0058411821636626515,-0.0019189655704307529,93
4,XGB04,x_vital_noninvasive_diastolic_bp_max,2,0.003751489366321146,0.00044093141997861963,114
4,XGB04,x_vital_noninvasive_diastolic_bp_mean,2,0.010276909384804656,0.001764166813830391,59
4,XGB04,x_vital_noninvasive_diastolic_bp_sd,2,0.015325540624722389,-0.00013380706691229106,44
4,XGB04,x_vital_noninvasive_diastolic_bp_n,2,0.0067262404633195135,-0.0020750974546730346,81
4,XGB04,x_vital_noninvasive_mean_bp_first,2,0.03671025537784101,0.0018437777182677367,23
4,XGB04,x_vital_noninvasive_mean_bp_last,2,0.004542630936680278,-0.0009712204784440801,105
4,XGB04,x_vital_noninvasive_mean_bp_min,2,0.00842256994786658,-0.002261552257728687,69
4,XGB04,x_vital_noninvasive_mean_bp_max,2,0.005876977925597952,-0.0007224828703317761,92
